it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText.imgUrl,trendingText.heading,trendingText.desc
0,Diesel,SUV,"70,000",Automatic,2,2nd Owner,Ford,Ford Endeavour,2017,916,3.2 Titanium AT 4X4,₹ 22.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"80,000",Manual,2,2nd Owner,Hyundai,Hyundai i20,2016,1481,Sportz 1.2,₹ 4.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"40,000",Manual,2,2nd Owner,Maruti,Maruti Swift,2016,7084,VXI,₹ 4.15 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,SUV,"20,000",Automatic,1,1st Owner,Skoda,Skoda Kushaq,2021,8677,1.0 TSI Style AT BSVI,₹ 15.80 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"74,000",Manual,2,2nd Owner,Maruti,Maruti Wagon R,2011,7050,VXI 1.2,₹ 1.65 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,Sedan,"62,000",Automatic,2,2nd Owner,BMW,BMW 5 Series,2018,250,520d Luxury Line,₹ 35.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"80,000",Manual,1,1st Owner,Maruti,Maruti Swift,2009,4180,Lxi BSIII,"₹ 86,000 ",,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,MUV,"1,00,000",Manual,2,2nd Owner,Maruti,Maruti Ertiga,2014,4050,VDI,₹ 5.60 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"23,256",Manual,1,1st Owner,Maruti,Maruti Baleno,2020,6777,Delta,₹ 6.34 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"29,120",Manual,1,1st Owner,Maruti,Maruti Ignis,2022,7584,Sigma BSVI,₹ 5.25 Lakh,₹ 5.46 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,SUV,"62,000",Manual,1,1st Owner,Ford,Ford Ecosport,2018,7357,1.5 Diesel Titanium,₹ 6.60 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,Sedan,"90,513",Manual,1,1st Owner,Maruti,Maruti Swift Dzire,2017,5832,ZDI,₹ 5.62 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,SUV,"49,396",Manual,1,1st Owner,Hyundai,Hyundai Creta,2018,1445,1.6 CRDi SX Option,₹ 11.14 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Sedan,"1,20,000",Manual,2,2nd Owner,Toyota,Toyota Corolla Altis,2008,2152,G,₹ 1 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"18,475",Manual,1,1st Owner,Maruti,Maruti Alto 800,2019,7073,LXI,₹ 3.44 Lakh,₹ 3.86 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,SUV,"1,00,000",Automatic,2,2nd Owner,Audi,Audi Q7,2018,129,3.0 TDI Quattro Technology,₹ 47.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Cng,Hatchback,"27,792",Manual,1,1st Owner,Hyundai,Hyundai Santro,2019,6672,Sportz CNG BSIV,₹ 5.30 Lakh,₹ 5.87 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Sedan,"55,000",Automatic,1,1st Owner,BMW,BMW 5 Series,2019,6862,530i M Sport,₹ 45 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Sedan,"72,000",Manual,1,1st Owner,Honda,Honda City,2011,1245,1.5 S MT,₹ 2.78 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,Sedan,"10,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz A-Class Limousine,2022,8414,A 200d BSVI,₹ 47 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,SUV,"25,000",Automatic,1,1st Owner,Mahindra,Mahindra Alturas G4,2021,7796,4X4 AT,₹ 30.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,SUV,"40,000",Manual,1,1st Owner,Hyundai,Hyundai Creta,2017,5362,1.6 VTVT E Plus,₹ 6.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,MUV,"1,50,000",Manual,1,1st Owner,Maruti,Maruti Ertiga,2014,4051,ZDI,₹ 5.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Sedan,"80,000",Automatic,1,1st Owner,Maruti,Maruti Ciaz,2020,7411,Delta AT BSVI,₹ 8.20 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"1,20,000",Manual,2,2nd Owner,Volkswagen,Volkswagen Polo,2011,1959,Petrol Highline 1.6L,₹ 2.10 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,SUV,"60,000",Manual,1,1st Owner,Mahindra,Mahindra XUV500,2013,3824,W8 4WD,₹ 3.99 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Sedan,"70,000",Manual,1,1st Owner,Honda,Honda City,2018,5628,i-VTEC VX,₹ 7.20 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"57,100",Manual,1,1st Owner,Hyundai,Hyundai Grand i10,2014,1552,Magna,₹ 3.40 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Cng,Hatchback,"45,623",Manual,1,1st Owner,Maruti,Maruti S-Presso,2021,7490,VXI Opt CNG,₹ 4.57 Lakh,₹ 4.78 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,SUV,"1,00,000",Manual,3,3rd Owner,Ford,Ford Ecosport,2015,901,1.0 Ecoboost Titanium,₹ 3.80 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Sedan,"7,660",Automatic,1,1st Owner,Maruti,Maruti Swift Dzire,2019,7079,AMT VXI,₹ 6.53 Lakh,₹ 6.79 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,Sedan,"35,272",Manual,1,1st Owner,Hyundai,Hyundai Xcent,2016,5778,1.2 CRDi E Plus,₹ 4.26 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"8,526",Automatic,1,1st Owner,Renault,Renault KWID,2021,7433,1.0 RXT AMT Opt,₹ 4.65 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"62,929",Manual,1,1st Owner,Hyundai,Hyundai i20,2011,1655,Asta 1.2,₹ 2.45 Lakh,₹ 2.74 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Cng,Hatchback,"30,000",Manual,2,2nd Owner,Maruti,Maruti Alto,2010,3906,Green Std BSIV,"₹ 80,000 ",,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"53,127",Manual,2,2nd Owner,Maruti,Maruti Swift,2017,4174,LXI Optional-O,₹ 4.32 Lakh,₹ 4.36 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,MUV,"42,000",Manual,1,1st Owner,Maruti,Maruti Ertiga,2018,5634,VXI Limited Edition,₹ 8.45 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,SUV,"20,000",Manual,1,1st Owner,Ford,Ford Ecosport,2017,6093,1.5 Diesel Titanium BSIV,₹ 5.80 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"57,000",Manual,1,1st Owner,Maruti,Maruti Wagon R,2013,4333,VXI,₹ 2.35 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"44,000",Manual,1,1st Owner,Maruti,Maruti Wagon R,2013,4310,VXI BS IV,₹ 2.70 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,SUV,"64,000",Automatic,1,1st Owner,Ford,Ford Ecosport,2015,7921,1.5 Petrol Titanium AT,₹ 6.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Sedan,"49,000",Automatic,1,1st Owner,Skoda,Skoda Octavia,2014,6121,1.8 TSI AT L K,₹ 10.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"30,000",Manual,1,1st Owner,Toyota,Toyota Glanza,2022,8901,S BSVI,₹ 7.40 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Sedan,"37,000",Manual,0,0th Owner,Skoda,Skoda Octavia,2017,5908,1.4 TSI MT Ambition,₹ 10.49 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"30,000",Manual,2,2nd Owner,Hyundai,Hyundai i20,2018,6250,Petrol Spotz,₹ 5.70 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"90,000",Manual,1,1st Owner,Honda,Honda Brio,2012,1203,S MT,₹ 2.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"40,000",Manual,2,2nd Owner,Maruti,Maruti 800,2014,3882,AC,₹ 2.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,SUV,"64,336",Automatic,1,1st Owner,Jeep,Jeep Compass,2019,5934,1.4 Limited,₹ 13.65 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"83,425",Manual,1,1st Owner,Volkswagen,Volkswagen Polo,2016,1946,1.2 MPI Comfortline,₹ 4.29 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,SUV,"85,000",Automatic,3,3rd Owner,Land Rover,Land Rover Range Rover Evoque,2014,4901,2.2L Dynamic,₹ 21.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,Sedan,"66,181",Manual,1,1st Owner,Maruti,Maruti Swift Dzire,2016,4209,VDI,₹ 5.44 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"25,486",Manual,2,2nd Owner,Maruti,Maruti Alto 800,2019,6789,VXI BSIV,₹ 3.36 Lakh,₹ 3.54 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Sedan,"35,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz C-Class,2017,4697,C 200 AVANTGARDE,₹ 30.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"25,489",Manual,1,1st Owner,Maruti,Maruti Swift,2016,10403,VXI,₹ 4.49 Lakh,₹ 4.53 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,SUV,"40,000",Automatic,2,2nd Owner,Ford,Ford Endeavour,2021,7633,Titanium Plus 4X2 AT,₹ 38 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"85,363",Manual,1,1st Owner,Maruti,Maruti Baleno,2018,3962,1.2 Delta,₹ 5.03 Lakh,₹ 5.13 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Sedan,"1,10,000",Manual,3,3rd Owner,Maruti,Maruti SX4,2009,4257,Zxi BSIII,₹ 1.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,SUV,"40,000",Manual,1,1st Owner,Ford,Ford Ecosport,2014,908,1.5 DV5 MT Titanium,₹ 3.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,SUV,"40,000",Automatic,1,1st Owner,Land Rover,Land Rover Range Rover Sport,2018,6186,3.0 Petrol SE,₹ 96 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,SUV,"1,500",Automatic,1,1st Owner,Maruti,Maruti Jimny,2023,10253,Alpha Dual Tone AT,₹ 17.55 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Sedan,"1,10,000",Manual,3,3rd Owner,Maruti,Maruti SX4,2009,4257,Zxi BSIII,₹ 1.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"80,000",Manual,2,2nd Owner,Ford,Ford Figo,2011,1039,Petrol ZXI,₹ 1 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Cng,Sedan,"20,000",Manual,1,1st Owner,Maruti,Maruti Swift Dzire,2022,8885,VXI CNG BSVI,₹ 8.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,SUV,"20,000",Manual,1,1st Owner,Maruti,Maruti Brezza,2023,10389,Zxi,₹ 12 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"62,000",Manual,2,2nd Owner,Hyundai,Hyundai i20,2012,8988,1.2 Magna Opt,₹ 2.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Sedan,"50,000",Automatic,4,4th Owner,Mercedes-Benz,Mercedes-Benz C-Class,2010,4690,230 Avantgarde,₹ 4.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,Sedan,"90,000",Manual,2,2nd Owner,Maruti,Maruti Swift Dzire,2014,4236,LDIX Limited Edition,₹ 3.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"67,985",Manual,1,1st Owner,Hyundai,Hyundai i10,2011,1570,Sportz,₹ 2.21 Lakh,₹ 2.34 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,SUV,"89,722",Manual,1,1st Owner,Honda,Honda WR-V,2020,5670,i-DTEC VX,₹ 8.28 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,SUV,"80,000",Manual,1,1st Owner,Ford,Ford Ecosport,2017,6093,1.5 Diesel Titanium BSIV,₹ 6 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,MUV,"49,647",Automatic,2,2nd Owner,Toyota,Toyota Innova Crysta,2020,8185,2.7 GX 7 STR AT,₹ 15.56 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,MUV,"1,10,490",Manual,1,1st Owner,Renault,Renault Triber,2020,10068,RXT,₹ 5.17 Lakh,₹ 5.27 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Sedan,"78,000",Manual,2,2nd Owner,Maruti,Maruti Swift Dzire,2012,4232,1.2 ZXi BSIV,₹ 3.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"51,165",Manual,1,1st Owner,Maruti,Maruti Wagon R,2017,4309,LXI BS IV,₹ 3.71 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"14,000",Manual,1,1st Owner,Maruti,Maruti S-Presso,2022,7173,VXI Plus 2019-2022,₹ 4.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"50,576",Manual,1,1st Owner,Hyundai,Hyundai Grand i10,2015,1549,Sportz,₹ 4.06 Lakh,₹ 4.17 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,MUV,"55,000",Manual,1,1st Owner,Maruti,Maruti XL6,2021,7099,Alpha,₹ 10.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,SUV,"70,000",Automatic,1,1st Owner,Hyundai,Hyundai Venue,2019,7681,SX Plus Turbo DCT,₹ 8.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"80,000",Manual,2,2nd Owner,Maruti,Maruti Wagon R,2009,4339,LXI Minor,₹ 1 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Sedan,"65,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz E-Class,2014,4571,E 200 CGI,₹ 18.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,SUV,"90,000",Manual,3,3rd Owner,Mahindra,Mahindra Bolero,2015,3465,ZLX,₹ 4.85 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,SUV,"71,000",Manual,1,1st Owner,Mahindra,Mahindra Scorpio,2016,3625,1.99 S4 Plus,₹ 8.40 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Sedan,"60,000",Automatic,1,1st Owner,Honda,Honda City,2019,5627,i-VTEC CVT V,₹ 9 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,SUV,"20,000",Manual,1,1st Owner,Kia,Kia Sonet,2021,8000,HTK Plus BSVI,₹ 9.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Sedan,"60,000",Manual,1,1st Owner,Hyundai,Hyundai Verna,2011,1832,1.6 SX VTVT,₹ 4.18 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,SUV,"38,000",Manual,1,1st Owner,Hyundai,Hyundai Creta,2019,6440,1.6 SX Option Diesel,₹ 11.95 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Diesel,SUV,"7,000",Automatic,0,0th Owner,MG,MG Gloster,2023,9298,Savvy 6 Str 4x4,₹ 46.40 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"20,000",Automatic,1,1st Owner,Volkswagen,Volkswagen Polo,2022,7746,1.0 TSI Highline Plus AT,₹ 10.44 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"85,582",Manual,2,2nd Owner,Hyundai,Hyundai EON,2014,1502,Era Plus,₹ 2.60 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,SUV,"10,000",Manual,1,1st Owner,Hyundai,Hyundai Venue,2023,9153,S BSVI,₹ 9.55 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"50,750",Manual,1,1st Owner,Maruti,Maruti Baleno,2017,3970,1.2 Alpha,₹ 6.71 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,SUV,"10,000",Automatic,1,1st Owner,Mahindra,Mahindra Thar,2022,8074,LX 4-Str Hard Top AT BSVI,₹ 19 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,SUV,"10,000",Manual,1,1st Owner,Kia,Kia Sonet,2021,8008,HTX Plus Turbo iMT BSVI,₹ 11.78 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
0,Petrol,Hatchback,"66,366",Automatic,1,1st Owner,Maruti,Maruti Celerio,2017,6054,ZXI Optional AMT BSIV,₹ 4.89 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days
